tweet,class
"A couple months ago I was diagnosed with depression, and prescribed antidepressants. They sit in my purse for whenever I decide it's the right rainy day. A friend shared this today. &amp; every now and then I need a reminder. It's a bad day, not a bad life.  https://t.co/ao0ueBa382",depression
Just found an old pic from like 2013 and it was right after I was diagnosed with depression and everything was out of control for me.,depression
@SchwarzwaldSoze if you have health conditions you get released. i got released for mental health because i was diagnosed with depression,depression
"@grownands3xy I was diagnosed with depression in 2012, have been on many different meds, and I too have lost interest in my hobbies. Switching meds has always caused me to get sick. Personally, I think if you know these meds have really helped stick with it and consider increasing the dosage.",depression
"@GoodWit53592147 Several times.  I was diagnosed with infitigo, I knew I had chicken pox.  I was diagnosed with eating too fast, I knew I was lactose intolerant.  I was diagnosed with depression, I knew I was a teen with an attitude problem.",depression
"@fatstevebuscemi Yep haha! “Here's a weird thing I did when I was 7, also I have chronic insomnia and migraines, oh that was my dog sneezing sorry, yeah I was diagnosed with depression at age 17...” ALL THE THINGS!",depression
"2 years ago, today, I was diagnosed with depression, anxiety, and insomnia and was so close to giving up. I'm so thankful to have such amazing people in my corner bc I wouldn't have been able to make it this far without them.",depression
"And not just the Tories. When I was diagnosed with depression in 2008 under New Labour, the wait to see a MH professional was *two years*",depression
"// ED, mental illness  uhh i was diagnosed with anxiety and depression, so i guess theres that  (lol i cant take therapy anymore &lt;/3) I also suffer an ED, im slowly recovering from it so dont worry abt that :D !!",depression
@mckenziewestmor I know how you feel. My family called me a crybaby until I was diagnosed with depression.,depression
"@bethanyshondark I lost a job, a graduation, a loved one, my grandpa thinks Q is a thing, i lost out on all the senior year things that my college does every year, i was diagnosed with major depression and trauma. Shut up methany",depression
@soleil_d16 @tmgr100 @biboofficial My therapist straight up told me to watch seinfeld to feel better after I told him I was diagnosed with depression,depression
"sooo... surgery was ok, being put under was like the funnest part of it. but a couple weeks after that I was diagnosed with depression and got put on meds. days later that put me in the EMERGENCY because I had horrible side effects and again was out action for a while",depression
@BryleeYoung @KaitlinLilly_ &amp; that's when i was diagnosed w depression 🥰🥰🥰,depression
i was diagnosed with depression the day i realized i will never be able to eat the max and ruby cake  https://t.co/svPYven1XZ,depression
Since I was diagnosed with depression everyone try to help me,depression
"I started to dissociate. I slept all the time. I didn't have the energy to prepare food for myself sometimes. After two years post-college, I reached a threshold where I could objectively see that I was not myself and needed help. I was diagnosed with depression shortly after.",depression
"@wineitup_bxtch I'm just checking in, honestly. If anyone had told me before I was diagnosed with depression that I was depressed, I would have laughed in their face. So now I check myself a little bit more, and try to help my friends out. 😉😉😘😘  What's your favorite color and why?",depression
"when were u diagnosed with all of your mental disabilities — i was diagnosed with anxiety and depression in 6th grade and i am now working on getting an adhd and personality disorder diagnosis, though those are both technically se…  https://t.co/Phe3QXvarQ",depression
"@ScrtDrugAddict ""Straighten your face because you're making every fucker miserable."" 2 months later, I was diagnosed with clinical depression. Telling someone to straighten their face is like telling someone not to have a broken leg when they have a compound fracture.",depression
"I was diagnosed with depression in 2018, so hindi na bago sa'kin yung mga symptoms nito. But little did I know na mas malala pa pala ang pagdaraanan ko this year.",depression
"@Huemvn_BEinG I agree with you. I was diagnosed with depression many years ago. I had a faulty belief system, therefore I believed I was messed up. I see things much differently now.",depression
"@geniusjulieta I feel SEEN. I was diagnosed with depression and anxiety and was forced to stop taking medication cz mom said i was faking it.  I really don't think I'd be alive or fully functional if I wasn't high most of the time, especially in that abusive environment.  🤗",depression
"@SubToOptimus  I just wanted to say I love your content, there has been times where i genuinely hated myself, and you helped me get though it. 2020 was a terrible year for me, my family members have covid, I was diagnosed with depression, but u helped me get through that. Thank u",depression
