tweet,class
"La niña del exorcista nos quiere llevar a la ruina a todos... mientras ella (y sobre todo, sus padres sin vergüenzas) viven a cuerpo del cuento y de puta madre. https://t.co/hDYpNKKP5s",Yes
"@DohaDebates @GretaThunberg Vasayanse a la merde en francés,...........pendeja loca......OOOOOOaporte ...solo.odiosidad y locura,..una pregunta, sabe leer, o la regla de 3.....no creo.",Yes
@ldpsincomplejos Esto es una puta falsa y punto que se metan a greta y sus rabietas por el culo,Yes
"@LaFallaras @populares @CiudadanosCs Sra.por llamarla de alguna manera,Usted no está bien de la cabeza,verdad?.Sinceramente,creo,que una persona en su sano juicio,no puede decir tantas barbaridades.
Y si no tiene ningún problema mental,es usted un bicho malo,pero malo de verdad.
Da hasta pena,ver lo patética que es.",Yes
tengo un asperger que ni la puta greta,Yes
@ElOvulo Greta se parece a esa loca chiwmosa que siempre esta de mal humor que vive en cada calle,Yes
@DanielValderrey Pues yo me he comprado 50 cápsulas de @nespressoES hoy. Que venga a por mí la Greta Majareta 😂,Yes
@harryelsocio Y el agua que se ahorra Sr. @harryelsocio . Ahora que Greta Majareta y nuestro gobierno econoprogresostenible ha declara la emergencia climática. Con este tipo de grifería son todo ventajas 😂😂😂,Yes
42 millones de heroes que hacen mas por el medio ambiente que la pendeja de @GretaThunberg https://t.co/Un9zanBzJI,Yes
"La Greta informa...😂😂😂😂😂 te digo yo que esta niña es medio boba!!! 😅😅😅😅 al final te digo yo, que los cubatas nos los vamos a tener que beber con las manos!!! 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️… https://t.co/ALlkhPtJRn",Yes
@InesArrimadas Y tu rabiando como una perra 🤣🤣🤣🤣,Yes
"@IrantzuVarela Yo lamento interferir en un debate como hombre, que me concierne lo justo como tal pese a mi concienciacion (Bonito palabro). Pero no puedo evitar decirlo, las de Hogar Social ni comunistas ni femistas ni okupas. A su puta casa",Yes
"Qué pedo con la pinche perra bastarda Academia que no nominó a Greta por Little Women, excuse me pero así de emputada no salí cuando vi Jojo Rabbit. GRETA DESERVES MORE, PENDEJOS.",Yes
@monasterioR Estás como una puta regadera.,Yes
@LaFallaras Hablo la loca borracha del pueblo.,Yes
"@InesArrimadas Inés, no pintas nada, payasa",Yes
"@InesArrimadas Presumiendo?
Que pasa que sus votos no valen Inés?
Cada vez eres más ridícula y patética.",Yes
@InesArrimadas Puta,Yes
@chelearce_ Puta 38 años de casado y ahora que me divorcie salen con esa mierda,Yes
@InesArrimadas es entre penosa y patética...todavía no he decidido ...unineuronal seguro...,Yes
"Trozo è loca...!! Una psicopata en potencia... YO VEO A GRETA como la versión adolescente femenina de ADOLF  HITLER, pero versión 2.0; ósea MÁS LOCA  y peligrosa....!!!!  Esa niña por los pasos que va, le saldrá psiquiátrico con camisa de fuerza incluida..... https://t.co/VCXUZqvMkF",Yes
"@IrantzuVarela que payasa usar tu influencia para joderle el trabajo a demas personas, no vales ni un duro como persona.",Yes
"@LaFallaras Igual que tú, payasa",Yes
@LaFallaras Según he escuchado por las cantinas y los bares... más que loba usted es un poco zorra.,Yes
"@InesArrimadas no le llegas a Lastra ni a la suela del zapato maja! Te gana en dignidad, en educación, discurso y en prácticamente todo, enhorabuena por tu irrelevancia, patética 😘",Yes
"Porque @GretaThunberg es una puta mentira, es un simple títere. https://t.co/QBS8lUWiOa",Yes
@LaFallaras MHP Puigdemont I Torra en el mismo saco que los Puyol... has perdido el juicio te has vuelto loca i te fumaste lo que dejo Albert Ribera en un cenicero...😜,Yes
"@elespectador @GretaThunberg @RevistaCromos La Greta loca a la carrera, pero por el billete sin más comentarios y punto.",Yes
"@AnabelAlonso_of Hola, hija de puta.",Yes
@GretaThunberg @AliciaCastroAR Que mal que me cae ésta pendeja,Yes
no puede ser tan linda Greta la puta madre,Yes
"@InesArrimadas Inés, deja ya de hacer el ridículo.
Es que lo tuyo es para analizarlo detenidamente 🆘️🆘️🆘️
Con 10 escaños, 10!!!, y te prestas a ser salvadora de los ""españoles de bien"" 
¿Quién te asesora? 🤣🤣🤣
¡Vete pa' tu casa! 
¡Patética!!",Yes
"@iBarbarellah eres una perra, no le llegas ni a los zapatos a Greta.",Yes
"@LaFallaras Lo que das, recibes Cristina.

Si no haces más que incitar al odio, menospreciando a los hombres y a las mujeres que no pensamos como vosotras, pues pasan estas cosas.

Si no lloras, no mamas y por mucho que llores no vas a mamar, eres patética y te mereces lo que te pase. 
Sorry",Yes
"Que es de la vida de Greta vale? No la veo llorando por la catástrofe en Australia, será que la lucha histérica por el ambiente es selectivo?",Yes
"""Ya hasta las compañías de transporte ferroviario están hartas del enorme fraude que es Thunberg"" - cita el artículo que registra la última pataleta de la mocosa histérica, borrega de la izquierda... https://t.co/8brF1DKca8",Yes
"@tumbaburross @GretaThunberg Es un aberración darle el premio, es bueno que se preocupe por cambio climático, pero por gritar como loca y sin mérito alguno real por lo que quiere representar, acaso es científica, escritora, etc. No verdad, bueno no hagan pendejadas y que haga méritos reales  por lo menos...",Yes
@bernax16 No tienen ni puta idea. A la única nórdica que conocen es a la ínclita Greta. Nos han jodido.,Yes
@InesArrimadas No te cansarás nunca de hacer el ridículo y de decir bobadas? Eres terriblemente patética!,Yes
@LaFallaras @populares @CiudadanosCs Estas loca y sin tratamientos.,Yes
@cayetanaAT Jodete perra,Yes
"Mis tres deseos para el 2020:
- Que el wifi en mi casa llegue hasta el último rincón. 
- Que se destape el BarçaGate. 
- Que dejéis de joder la vida a Greta La Majareta.",Yes
"@cayetanaAT @MasDeUno @OndaCero_es Yo hago un llamamiento contra la simplicidad de tu “diálogo” contra tu falta de verdad y oportunismo, y por que te largues de una puta vez, pesada.",Yes
"Freno de mano ecológico, ni la puta Greta lo haría mejor https://t.co/ora1KnK4rp",Yes
"va a tener razon la zorra de greta, hace una temperatura anomala para las fechas en las que estamos",Yes
"Qué mal está la gente! Y el mundo!

Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter https://t.co/FiKOSUwezG vía @elpais_tec",Yes
Y Greta tiene la puta cara de decir que le han robado la infancia. https://t.co/cnJ7OIsQ4J,Yes
@GretaThunberg no es más que otra perra doble moral de mierda... ya me empute!,Yes
"@TroyanaLa @SINDO56027912 #greta la majareta en otro performance de papá y mamá. En un mundo sin tanto imbécil progre, disculpe la redundancia, esta niña estaría siendo cuidada y tratada de su trastorno adecuadamente. Ahora es un títere al servicio de multinacionales y gobiernos del pensamiento único",Yes
Hilo para la puta @GretaThunberg https://t.co/aECNAYEPjU,Yes
@InesArrimadas grande maduro😂💪 a los golpistas los defiendes ahora? tu puta estupidez es un orizonte infinito.,Yes
@AnabelAlonso_of Puta subnormal,Yes
@LaFallaras Tú ya sabíamos que no eras virgen...te va mucho la zumba..eres más estúpida y peor aún las estupideces que sueltas,Yes
Greta puta y calva,Yes
@gagaloga @RedIndignada @GretaThunberg Miriam pendeja,Yes
@LaFallaras @populares @CiudadanosCs Eres una loca,Yes
"@cayetanaAT @policia Tu eres imbécil o eres idiota? Fue una pelota de goma de un compañero, ya se demostró, pero tú, hija de puta, mintiendo para fomentar la violencia",Yes
"Está no sabes lo que es ir de San Francisco hasta arroyito en un lechero y parado.... Ay sii pero como es Greta, Greta esto Greta lo otro pero andate a la re calcada concha de la lora pendeja mimada. https://t.co/z2tYhlj34P",Yes
@SintesisMexico @rcpenilou @stevenmnuchin1 Greta es una mocosa idiota manipulada por los comunistas reciclados en ongs,Yes
@cayetanaAT Viendo con quien sales entiendo muchas cosas para otras no tienes excusa    eres la payasa del circo Falanjista,Yes
@cayetanaAT Señora hija de tu puta madre deja las personas murieron por España y por unos politicos  Hijos de putas como pp pcs ciudadanos u todos en general payasos,Yes
"@InesArrimadas Choni eres tan patética que estarías mejor con un bozal y tirar la llave al fondo Del Mar, solo sirves para escupir veneno.",Yes
aparte que hija de pooh greta como vas a dirigir ASÍ loca estas empatada con la directora de la piba en llamas,Yes
"@InesArrimadas  No puedes ser más patética! ! No has aprendido nada después del batacazo que os habéis llegado en ciudadanos sigue así y no queda nada para que desaparezca C's , te lo aseguro",Yes
@monasterioR @madrid_vox Pero que payasa más grande!!!,Yes
@sumariumcom @dw_espanol Es capaz q la pendeja de Greta culpa a bolsonaro o a Trump por el incendio,Yes
"@InesArrimadas Lo que has hecho con el cartel de hoy, con el CV de la portavoz socialista, bruja, que eres una bruja, no tiene nombre. Ridícula y patética",Yes
@InesArrimadas Mejor que una payasa retrasada mental ridicula y facha como tu si.SIEMPRE.,Yes
"@InesArrimadas @CiudadanosCs tia eres una puta pesadaaaaa, a ver ganado las elecciones que no respetais nada. 10 escaños, iros para casa de una puta vez",Yes
@monasterioR Payasa descerebrada e inmoral,Yes
@arcuri_juli SOY ESTO LA PUTA MADRE GRETA Y BIANCA PORQUE TIENEN MAS AMIGAS NO ME GUSTAA NADAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes
"Greta Thunberg, un producto de marketing para gilipollas.
Efectivamente, la pequeña revolucionaria del clima es un timo. 
Resulta que zarpa desde Virginia en un catamarán. 
Cualquier marino profesional sabe que en... https://t.co/TY8nfKEjqP",Yes
"@susanadiaz @sanchezcastejon @CiudadanosCs Mira quién le dijo puta a la MENDEZ, la TACONES, JA, JA, JAJA, JAJA.",Yes
@InesArrimadas Vete a cargar payasa,Yes
"@InesArrimadas Las verdades ofenden!!!!!
Un bravo para @Adrilastra!!!!!
Eres irrelevante para el país!!!! Ai, q me da algo!!!!! Como me riooooooo!!!!!
Eres patética, odiosa, dañina y no tienes buena fe....
El tiempo te pondrrá donde tienes q estar....
Recuerdos a tu marido.....pobrecito....",Yes
"@LaFallaras Definitivamente la farlopa que te metes te tiene absolutamente descerebrada, fea de cojones,tu si que eres la peste negra cerda!",Yes
"@LaFallaras Ahí Ahí,  no defraude a la afición. La línea patética le sienta bien.",Yes
@AnabelAlonso_of Nunca me dejas de sorprender por tu fslta de inteligencia. Patética,Yes
@Manu_Litoo Puta Greta ajaja,Yes
"@delurens Tan niña y tan... tonta. Lo siento, repetir lo que los comunistas dicen (afirmaciones carentes de sentido y lógica) sin cuestionar lo que te dicen no es nada inteligente. El constructivismo que se promueve en las escuelas fracasó con Greta.",Yes
"@europapress Greta, a la puta mierda!!!",Yes
"@InesArrimadas Pero que payasa eres, Arrimadas. Menos mal que estais acabados políticamente. Porque vuestra estulticia es peligrosísima.",Yes
@GretaThunberg toma estas medidas loca https://t.co/DOZSSM5UB9,Yes
@monasterioR Estado de Israel.. puta nazi de mierda,Yes
"@InesArrimadas Tía eres patética, quien te crees que eres tú? O tu partido?. No habéis aprendido nada con el ostiazo de las elecciones!",Yes
"@InesArrimadas ¿Todos los días con la misma cantinela?
Patética.",Yes
"Kien es la greta tumber esa? Asco de niña, menuda payasa. Lastima se pierda por esas zonas",Yes
@monasterioR Y además hija de zorra.,Yes
Muy buen artículo y que razón tiene hasta el gorro de la histérica Vina-greta https://t.co/nWUYQTxidV,Yes
"@IrantzuVarela Doña vividora del conflicto sin dar un palo al agua en su miserable vida te va a señalar con el dedo, a juzgar sin tener ni puta idea y a acosar de todas las maneras habidas y por haber si no vas a la maní ultrapolitizada y sectaria del #8M",Yes
"La Greta será mamerta pero no pendeja, Plata es Plata. https://t.co/UCWpzWSXQr",Yes
"@InesArrimadas Ahh pero montapollos aún no ha dimitido, es patética",Yes
@LaFallaras @populares Eres patetica  madre mia que gente😨😨telita,Yes
@diogenescrew Con tanto humo le estáis robando la infancia a Greta Majareta,Yes
"@LaFallaras La mejor manera de demostrar la bajeza y cobardia humana es ensuciar la memoria y el recuerdo de una persona muerta. Es vd patética y digna de lástima en vida, en muerte tanta paz llevé como descanso deje.",Yes
"El clima es la puta excusa que utilizan estos vagos de mierda para no pegar ni golpe, como la Greta, niña odiada por quienes no nos dejamos engañar por estas estafas. Que estudien o trabajen pero dignamente. https://t.co/aZJqnWepsG",Yes
"@crpandemonium Claro, cruceros imperiales hetropatriarcales diesel con la etiqueta amarilla de la DGT y haciendo trampas en las pruebas de emisiones. Las de los güenos son ""lectricas"" y guays, ecofriendlys, gaysfriendlys y gilipollasfriendly. Greta (Majareta) da su visto bueno 😂😂😂😂 https://t.co/PyTka8GJ2i",Yes
@ManuelMAP Esa es la Greta loca?,Yes
"@BaksLive Se parece a Greta la loca enojona!!!
🤣😂🤣😂🤣😂😂😂🤣😂 https://t.co/MFdiRP82md",Yes
@MiltonJuancl @nox_ven @Asisomos El “lado negro de Greta” la chiquita histérica  manipulada ambiciosamente por el padre (casi como Luis Miguel ),Yes
@InesArrimadas Que tia mas payasa.🙈,Yes
Que cabrona la Greta que decía que había calentamiento global... Pero calentamiento de que si ESTAMOS A -2 GRADOS. En fin hipocresía...,Yes
"@monasterioR @julia_otero Patética de V🤮X, en fin...",Yes
Greta haz algo hija de tu puta madre,Yes
"@InesArrimadas Patética a este ritmo vais a desaparecer, que por otra parte es lo que os mereceis.",Yes
"@LaFallaras Ya se te ha ido la mano otra vez con la medicación, payasa.",Yes
"@InesArrimadas @Manuel21295819 Qué patética eres, hija. Si Sánchez os ha dejado de lado, solamente vosotros, Cs y PP os lo habéis buscado. Arrimadas, lo único que sabes hacer es ladrar. ¡Gua gua! ¿Qué pasa? ¿No vas a votar a favor de las propuestas buenas para los ciudadanos?",Yes
"@Santi_ABASCAL Mientras China e India, los países más contaminantes, partiéndose de risa de cómo los imbéciles europeos se complican la vida, encarecen sus procesos (+ paro) y siguen la doctrina de #Greta la majareta, del tahúr frustrado Al Gore y de los fariseos actores de la Zeja contaminante",Yes
Le voy a romper la cabeza a la negra puta esa,Yes
@LaFallaras @populares @CiudadanosCs Eres una payasa !!,Yes
@jovemretrogrado @GretaThunberg Dinamarca Idiota,Yes
@_el1ne Este 2019 quiero vomitarlo... Greta Thunberg persona del año y esta payasa ahora cambia el mundo según BBC? Cuando los progres  atacan... 🤦🏻‍♂️ Lo peor de todo es que la vaina es sistemática...,Yes
@lil_thorn @GretaThunberg asies greta puta putisima,Yes
"@LaFallaras Gracias por confirmar.
Andaba preocupado pensando que exageraba mis pensamientos.
Tú lo has dicho, no yo, alcohólica, yonqui y puta amargada con gatos.
Hala, a pastar.",Yes
A ver si después de la mierda del #COP25 decae la murga y Greta se va a su casa a hibernar de una puta vez.,Yes
"@susanadiaz @AmaliaTesoro2 @sanchezcastejon @CiudadanosCs Usted sí que necesita revisar su salud mental. Es una sectaria, totalitaria y anti demócrata de libro. Desprecia y humilla a otras mujeres (Nani p.e. y familias dándoselas de superioridad moral o intelectual. Es usted chusma prepotente, mala y enferma, loca por chupar del bote. https://t.co/TppH0y3Tqj",Yes
"@LaFallaras En tu caso por sexo pocos te darían información. Si fueras periodista, claro está. Patética beoda.",Yes
"@LaFallaras @cuatroaldia Bueno, te has aproximado xq ambos son cánidos, pero lo tuyo es de ser más una #zorra (lo digo por lo de la audacia, no seas mal pensada)",Yes
"@LaFallaras Te podías ir un poco a la mierda, payasa.",Yes
"@LaFallaras Tú no has estado razonablemente bien en tu puta vida, encierrate 40 años",Yes
"Menos mal que Greta no va a estar en NC esta tarde, que puta peste socio",Yes
@AnabelAlonso_of Menuda estúpida!!! Sigues retratándote en Twitter a diario maja.,Yes
"@AnabelAlonso_of @pnique No digas tonterias,las manos las puede mover....payasa.",Yes
