Age,Job,Marital_Status,Education,Has_Credit,Housing_Loan,Personal_Loan,Contact,Duraction_Contact,Number_Contacts,Prev_Outcome,Employment_VarRate,Consumer_PriceIndex,Consumer_Confidence,Month_Rate,Employees,Client_Subscribed
45,blue-collar,married,basic,no,no,no,cellular,157,5,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
44,blue-collar,married,basic,no,no,no,cellular,107,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
33,services,married,basic,no,no,no,telephone,58,1,nonexistent,1.1,93.994,-36.4,4.864,5191,no
46,services,married,basic,no,no,no,cellular,630,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
46,services,married,basic,no,no,no,cellular,984,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
38,self-employed,married,basic,no,no,no,cellular,270,4,failure,-1.8,92.893,-46.2,1.334,5099.1,no
38,blue-collar,married,basic,no,no,no,cellular,213,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
25,blue-collar,single,basic,no,no,no,cellular,72,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no
58,retired,married,basic,no,no,no,cellular,114,1,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,retired,married,basic,no,no,no,telephone,241,4,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23,blue-collar,single,basic,no,no,no,cellular,246,1,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,services,single,basic,no,no,no,cellular,348,1,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
48,blue-collar,married,basic,no,no,no,telephone,607,1,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
36,blue-collar,married,basic,no,no,no,cellular,115,3,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
41,blue-collar,married,basic,no,no,no,cellular,412,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
27,blue-collar,single,basic,no,no,no,cellular,176,2,failure,-1.8,92.893,-46.2,1.291,5099.1,no
46,services,divorced,basic,no,no,no,cellular,493,7,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
44,blue-collar,married,basic,no,no,no,telephone,153,1,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
31,admin,single,basic,no,no,no,cellular,1432,5,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31,blue-collar,single,basic,no,no,no,telephone,590,3,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
32,entrepreneur,married,basic,no,no,no,cellular,184,4,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
39,blue-collar,married,basic,no,no,no,telephone,488,12,nonexistent,1.1,93.994,-36.4,4.859,5191,no
53,blue-collar,married,basic,no,no,no,cellular,76,1,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
67,retired,married,basic,no,no,no,cellular,300,3,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
31,admin,single,basic,no,no,no,telephone,80,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
32,blue-collar,divorced,basic,no,no,no,telephone,287,1,nonexistent,1.1,93.994,-36.4,4.858,5191,no
35,blue-collar,married,basic,no,no,no,telephone,636,1,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
41,blue-collar,married,basic,no,no,no,cellular,604,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
44,management,married,basic,no,no,no,cellular,296,1,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36,blue-collar,married,basic,no,no,no,telephone,414,1,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
69,retired,married,basic,no,no,no,cellular,258,3,success,-1.1,94.199,-37.5,0.879,4963.6,no
53,services,divorced,basic,no,no,no,cellular,127,3,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31,blue-collar,married,basic,no,no,no,cellular,421,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,housemaid,divorced,basic,no,no,no,telephone,485,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,blue-collar,divorced,basic,no,no,no,cellular,159,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
57,blue-collar,married,basic,no,no,no,cellular,674,2,failure,-1.8,92.893,-46.2,1.344,5099.1,no
58,housemaid,married,basic,no,no,no,cellular,84,3,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
26,blue-collar,married,basic,no,no,no,telephone,230,3,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
48,blue-collar,married,basic,no,no,no,cellular,214,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,basic,no,no,no,telephone,147,2,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
41,technician,married,basic,no,no,no,telephone,180,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,married,basic,no,no,yes,cellular,131,1,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
47,management,married,basic,no,no,no,telephone,53,1,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
57,blue-collar,married,basic,no,no,no,telephone,19,4,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
80,retired,married,basic,no,no,no,cellular,213,3,success,-1.8,93.369,-34.8,0.649,5008.7,yes
48,blue-collar,married,basic,no,no,no,cellular,420,7,failure,-1.8,92.893,-46.2,1.244,5099.1,no
33,admin,married,basic,no,no,no,telephone,511,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,basic,no,no,no,telephone,203,2,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
47,housemaid,single,basic,no,no,no,telephone,241,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,blue-collar,married,basic,no,no,no,cellular,55,4,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
48,blue-collar,married,basic,no,no,yes,cellular,170,1,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
52,blue-collar,married,basic,no,no,yes,cellular,112,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
44,blue-collar,married,basic,no,no,yes,cellular,244,2,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
39,blue-collar,married,basic,no,no,no,telephone,302,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
59,retired,married,basic,no,no,yes,telephone,22,3,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
29,blue-collar,married,basic,no,no,no,cellular,54,1,success,-1.8,92.893,-46.2,1.281,5099.1,no
24,blue-collar,single,basic,no,no,no,telephone,115,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,services,single,basic,no,no,no,cellular,308,1,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
59,blue-collar,married,basic,no,no,no,cellular,190,2,failure,-1.8,92.893,-46.2,1.327,5099.1,no
29,technician,single,basic,no,no,no,telephone,116,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
57,blue-collar,married,basic,no,no,no,cellular,134,9,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,blue-collar,married,basic,no,no,yes,cellular,118,3,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31,blue-collar,single,basic,no,no,yes,cellular,125,2,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
53,blue-collar,single,basic,no,no,no,cellular,362,1,success,-1.8,93.369,-34.8,0.643,5008.7,yes
35,blue-collar,married,basic,no,no,no,cellular,1259,6,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
46,services,divorced,basic,no,no,no,cellular,222,1,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
60,self-employed,married,basic,no,no,no,cellular,17,13,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,services,divorced,basic,no,no,no,cellular,96,2,failure,-1.8,92.893,-46.2,1.334,5099.1,no
48,blue-collar,married,basic,no,no,no,cellular,134,7,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
44,blue-collar,married,basic,no,no,no,cellular,41,3,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,blue-collar,married,basic,no,no,no,telephone,41,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,married,basic,no,no,yes,telephone,90,1,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
54,retired,divorced,basic,no,no,no,telephone,157,3,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
35,services,married,basic,no,no,no,telephone,70,6,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,single,basic,no,no,yes,telephone,396,4,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,basic,no,no,no,cellular,491,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
31,blue-collar,married,basic,no,no,no,cellular,129,2,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
46,blue-collar,divorced,basic,no,no,no,cellular,332,3,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
56,retired,married,basic,no,no,no,cellular,163,2,failure,-0.1,93.2,-42,4.021,5195.8,no
54,technician,married,basic,no,no,no,telephone,120,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
82,housemaid,divorced,basic,no,no,no,cellular,316,1,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,yes
39,entrepreneur,married,basic,no,no,no,telephone,157,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,blue-collar,single,basic,no,no,no,cellular,60,1,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
25,admin,single,basic,no,no,no,cellular,18,29,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
28,self-employed,single,basic,no,no,no,telephone,125,3,nonexistent,1.1,93.994,-36.4,4.856,5191,no
60,retired,married,basic,no,no,no,cellular,82,1,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
35,blue-collar,married,basic,no,no,yes,telephone,782,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,married,basic,no,no,no,cellular,135,3,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
43,blue-collar,married,basic,no,no,no,cellular,272,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,housemaid,married,basic,no,no,no,cellular,76,3,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
28,blue-collar,single,basic,no,no,no,telephone,489,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
49,blue-collar,married,basic,no,no,no,cellular,135,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
48,admin,divorced,basic,no,no,no,cellular,1424,4,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
80,retired,divorced,basic,no,no,yes,cellular,720,5,failure,-3,92.713,-33,0.718,5023.5,no
54,blue-collar,married,basic,no,no,no,cellular,258,2,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
34,entrepreneur,married,basic,no,no,no,telephone,75,1,nonexistent,1.1,93.994,-36.4,4.859,5191,no
43,blue-collar,married,basic,no,no,no,telephone,246,2,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
32,admin,married,basic,no,no,no,cellular,77,2,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40,technician,married,basic,no,no,no,telephone,319,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
41,blue-collar,married,basic,no,no,no,telephone,95,1,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
21,blue-collar,married,basic,no,no,yes,cellular,89,6,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
38,blue-collar,single,basic,no,no,no,cellular,121,2,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,blue-collar,married,basic,no,no,yes,telephone,159,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
34,blue-collar,single,basic,no,no,no,cellular,127,1,failure,-0.1,93.2,-42,4.12,5195.8,no
38,entrepreneur,married,basic,no,no,no,cellular,166,3,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
42,blue-collar,married,basic,no,no,no,cellular,378,1,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
28,blue-collar,married,basic,no,no,no,telephone,149,2,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,blue-collar,married,basic,no,no,no,telephone,63,1,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33,admin,married,basic,no,no,no,telephone,198,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,blue-collar,married,basic,no,no,no,telephone,231,1,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
28,blue-collar,single,basic,no,no,no,cellular,156,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
50,entrepreneur,married,basic,no,no,no,cellular,59,1,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
72,retired,divorced,basic,no,no,no,cellular,152,1,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
68,retired,married,basic,no,no,no,telephone,201,1,failure,-3.4,92.379,-29.8,0.788,5017.5,no
43,blue-collar,married,basic,no,no,no,cellular,36,5,failure,-1.8,92.893,-46.2,1.313,5099.1,no
34,blue-collar,married,basic,no,no,no,cellular,52,3,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
34,blue-collar,married,basic,no,no,no,telephone,252,4,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,housemaid,married,basic,no,no,no,cellular,172,5,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
38,admin,married,basic,no,no,yes,telephone,204,2,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
41,blue-collar,married,basic,no,no,yes,telephone,327,2,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
29,unemployed,married,basic,no,no,no,telephone,805,1,nonexistent,-3,92.713,-33,0.714,5023.5,yes
49,services,married,basic,no,no,yes,cellular,383,1,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
58,retired,married,basic,no,no,no,cellular,81,1,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,married,basic,no,no,yes,telephone,478,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,married,basic,no,no,yes,cellular,173,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,admin,married,basic,no,no,no,telephone,259,1,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,blue-collar,married,basic,no,no,no,cellular,202,2,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
46,housemaid,married,basic,no,no,no,telephone,336,1,nonexistent,1.1,93.994,-36.4,4.858,5191,no
56,admin,married,basic,no,no,yes,cellular,225,2,failure,-1.8,92.893,-46.2,1.327,5099.1,no
30,blue-collar,married,basic,no,no,no,telephone,348,3,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,blue-collar,married,basic,no,no,no,telephone,296,2,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
49,management,divorced,basic,no,no,no,telephone,88,6,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
65,housemaid,married,basic,no,no,no,cellular,145,2,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
41,blue-collar,divorced,basic,no,no,no,cellular,102,1,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,services,single,high school,no,no,no,telephone,346,4,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,admin,married,high school,no,no,no,telephone,97,2,nonexistent,1.1,93.994,-36.4,4.859,5191,no
29,admin,single,high school,no,no,no,cellular,553,2,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
39,technician,divorced,high school,no,no,no,cellular,222,1,success,-1.8,93.369,-34.8,0.639,5008.7,yes
40,management,married,high school,no,no,yes,cellular,119,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,management,divorced,high school,no,no,no,cellular,499,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
32,services,married,high school,no,no,yes,cellular,157,3,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
39,management,married,high school,no,no,no,cellular,215,3,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
29,services,divorced,high school,no,no,yes,telephone,361,3,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
35,blue-collar,married,high school,no,no,yes,cellular,149,4,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28,services,single,high school,no,no,no,cellular,73,1,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,services,married,high school,no,no,yes,cellular,49,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
47,admin,single,high school,no,no,no,cellular,1114,2,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,admin,single,high school,no,no,no,cellular,74,2,failure,-1.1,94.767,-50.8,1.048,4963.6,no
56,retired,married,high school,no,no,no,cellular,317,1,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
54,self-employed,married,high school,no,no,no,cellular,119,3,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21,student,single,high school,no,no,no,cellular,259,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
22,student,single,high school,no,no,yes,cellular,154,2,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
41,services,married,high school,no,no,no,cellular,377,6,nonexistent,-1.8,92.843,-50,1.778,5099.1,yes
44,admin,married,high school,no,no,no,telephone,228,3,nonexistent,1.1,93.994,-36.4,4.856,5191,no
44,admin,married,high school,no,no,no,telephone,83,3,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,housemaid,married,high school,no,no,no,telephone,87,1,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
30,services,married,high school,no,no,no,telephone,151,3,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
41,admin,divorced,high school,no,no,no,telephone,293,2,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,married,high school,no,no,no,cellular,81,1,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
40,admin,married,high school,no,no,no,telephone,160,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,services,married,high school,no,no,no,cellular,184,3,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
37,admin,divorced,high school,no,no,no,telephone,51,10,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30,unemployed,married,high school,no,no,no,cellular,417,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
47,admin,married,high school,no,no,no,cellular,99,2,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
37,admin,single,high school,no,no,yes,cellular,223,6,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
44,admin,married,high school,no,no,no,cellular,126,1,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
24,student,single,high school,no,no,no,cellular,115,1,failure,-2.9,92.469,-33.6,1.029,5076.2,no
49,admin,married,high school,no,no,no,cellular,151,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
35,services,married,high school,no,no,no,cellular,301,2,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
25,admin,married,high school,no,no,yes,telephone,125,4,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23,blue-collar,single,high school,no,no,no,cellular,251,1,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
46,services,married,high school,no,no,no,cellular,93,3,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
27,admin,single,high school,no,no,no,telephone,198,3,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
36,admin,married,high school,no,no,no,telephone,263,3,nonexistent,1.1,93.994,-36.4,4.86,5191,no
51,blue-collar,married,high school,no,no,no,cellular,11,4,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
43,services,married,high school,no,no,no,cellular,81,1,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
35,admin,divorced,high school,no,no,no,cellular,49,3,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
32,admin,single,high school,no,no,yes,telephone,180,2,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
44,blue-collar,married,high school,no,no,no,cellular,271,2,failure,-1.8,93.075,-47.1,1.466,5099.1,no
42,admin,married,high school,no,no,no,cellular,651,2,failure,-0.1,93.2,-42,4.191,5195.8,yes
25,student,single,high school,no,no,no,cellular,244,1,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,yes
35,admin,married,high school,no,no,no,telephone,165,5,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,technician,single,high school,no,no,no,cellular,638,4,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
32,technician,single,high school,no,no,no,telephone,40,5,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
24,student,single,high school,no,no,no,cellular,292,1,failure,-1.7,94.055,-39.8,0.737,4991.6,no
34,services,married,high school,no,no,no,telephone,285,1,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30,admin,married,high school,no,no,no,cellular,227,1,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
52,services,married,high school,no,no,no,cellular,183,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,admin,married,high school,no,no,no,cellular,142,1,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
26,admin,married,high school,no,no,no,telephone,326,4,nonexistent,1.1,93.994,-36.4,4.86,5191,no
41,technician,married,high school,no,no,no,cellular,697,2,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
49,management,married,high school,no,no,no,cellular,582,1,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30,student,single,high school,no,no,no,cellular,200,1,failure,-1.7,94.027,-38.3,0.904,4991.6,no
55,services,married,high school,no,no,no,cellular,336,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
32,admin,married,high school,no,no,no,cellular,52,8,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
36,services,married,high school,no,no,no,cellular,98,3,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,technician,married,high school,no,no,no,telephone,180,1,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,admin,single,high school,no,no,no,cellular,297,1,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
32,admin,married,high school,no,no,no,cellular,549,2,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,management,married,high school,no,no,no,cellular,59,2,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23,technician,single,high school,no,no,no,cellular,104,1,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,services,married,high school,no,no,no,cellular,289,1,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,services,married,high school,no,no,no,telephone,11,1,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,no
34,admin,single,high school,no,no,no,telephone,423,1,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,admin,single,high school,no,no,no,cellular,31,1,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,blue-collar,married,high school,no,no,no,cellular,319,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
31,technician,single,high school,no,no,no,cellular,191,1,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
46,services,married,high school,no,no,no,telephone,60,3,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25,blue-collar,single,high school,no,no,no,cellular,1068,3,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
46,services,married,high school,no,no,no,cellular,174,3,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
33,admin,single,high school,no,no,yes,telephone,113,1,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
54,admin,married,high school,no,no,no,telephone,66,2,nonexistent,1.1,93.994,-36.4,4.858,5191,no
